SERVICE REQUEST TYPE,SERVICE REQUEST NUMBER,DATE SERVICE REQUEST WAS RECEIVED,"LOCATION OF BUILDING ON THE LOT (IF GARAGE, CHANGE TYPE CODE TO BGD).",IS THE BUILDING DANGEROUS OR HAZARDOUS?,IS BUILDING OPEN OR BOARDED?,"IF THE BUILDING IS OPEN, WHERE IS THE ENTRY POINT?",IS THE BUILDING CURRENTLY VACANT OR OCCUPIED?,IS THE BUILDING VACANT DUE TO FIRE?,"ANY PEOPLE USING PROPERTY? (HOMELESS, CHILDEN, GANGS)",ADDRESS STREET NUMBER,ADDRESS STREET DIRECTION,ADDRESS STREET NAME,ADDRESS STREET SUFFIX,ZIP CODE,X COORDINATE,Y COORDINATE,Ward,Police District,Community Area,LATITUDE,LONGITUDE,Location
Vacant/Abandoned Building,17-03315661,05/23/2017,Front,,Boarded,,Vacant,false,false,1244,W,115TH,ST,60643,1169998.35036757,1828514.21760051,34,22,75,41.68493195758805,-87.65331057333428,"(41.68493195758805, -87.65331057333428)"
Vacant/Abandoned Building,17-03316625,05/23/2017,Front,,Open,WINDOWS,Vacant,false,false,7800,S,COLES,AVE,60649,1197193.2610165,1854088.42746868,7,4,43,41.75447766423586,-87.55290994774144,"(41.75447766423586, -87.55290994774144)"
Vacant/Abandoned Building,17-03320456,05/23/2017,Front,,Open,VARIOUS,Vacant,false,false,1529,S,TRIPP,AVE,60623,1148302.13932585,1892176.24001801,24,10,29,41.860073619855974,-87.73110375344416,"(41.860073619855974, -87.73110375344416)"
Vacant/Abandoned Building,17-03375656,05/24/2017,Front,,Open,WIDE OPEN,Vacant,,false,7421,S,NORMAL,AVE,60621,1174245.15986773,1855711.85999877,6,7,68,41.759473018926066,-87.63695876001886,"(41.759473018926066, -87.63695876001886)"
Vacant/Abandoned Building,17-03335796,05/24/2017,Front,,Boarded,FRONT,Vacant,false,true,614,E,67TH,ST,60637,1181537.47270842,1860725.52981008,20,3,42,41.77306593936776,-87.61007831600122,"(41.77306593936776, -87.61007831600122)"
Vacant/Abandoned Building,17-03353387,05/24/2017,Front,,Open,FRONT AND REAR,Vacant,false,true,2737,S,KOMENSKY,AVE,60623,1149822.42061214,1885493.36459715,22,10,30,41.84170557507647,-87.72569674041564,"(41.84170557507647, -87.72569674041564)"
Vacant/Abandoned Building,17-03381841,05/24/2017,Front,,Boarded,,Vacant,false,true,6915,S,HERMITAGE,AVE,60636,1165873.41818539,1858838.07101382,17,7,67,41.76823363844211,-87.66755233367353,"(41.76823363844211, -87.66755233367353)"
Vacant/Abandoned Building,17-03372980,05/24/2017,Front,,Open,FRONT AND BACK DOORS,Vacant,false,true,4100,W,FIFTH,AVE,60624,1149159.52261111,1896644.70733145,24,11,26,41.87231907966136,-87.72784080795377,"(41.87231907966136, -87.72784080795377)"
Vacant/Abandoned Building,17-03359244,05/24/2017,Front,,Open,FRONT WINDOWS,Vacant,false,true,1107,W,71ST,ST,60621,1170135.51091745,1857724.79529823,6,7,68,41.765087074471715,-87.65196206438715,"(41.765087074471715, -87.65196206438715)"
Vacant/Abandoned Building,17-03349382,05/24/2017,Front,,Open,BASEMENT DOORS AND WINDOWS..,Vacant,false,true,8129,S,PRINCETON,AVE,60620,1175698.32591826,1851079.05510598,21,6,44,41.74672764014774,-87.63177141895233,"(41.74672764014774, -87.63177141895233)"
Vacant/Abandoned Building,17-03349663,05/24/2017,Front,,Open,BASEMENT DOORS AND WINDOWS..,Vacant,false,true,8129,S,PRINCETON,AVE,60620,1175698.32591826,1851079.05510598,21,6,44,41.74672764014774,-87.63177141895233,"(41.74672764014774, -87.63177141895233)"
Vacant/Abandoned Building,17-03393201,05/25/2017,Front,,Open,FRONT,Vacant,false,false,7419,S,NORMAL,AVE,60621,1174244.95986773,1855725.25999877,6,7,68,41.759509794584105,-87.63695909545964,"(41.759509794584105, -87.63695909545964)"
Vacant/Abandoned Building,17-03399083,05/25/2017,Rear,,Open,,Vacant,false,false,1406,S,KENNETH,AVE,60623,1146945.18009848,1892960.56608566,24,10,29,41.862251919986704,-87.73606481149906,"(41.862251919986704, -87.73606481149906)"
Vacant/Abandoned Building,17-03400062,05/25/2017,Rear,,Open,,Vacant,false,false,2210,E,99TH,ST,60617,1192555.90002999,1839759.43421576,7,4,51,41.71527177416526,-87.57036961042427,"(41.71527177416526, -87.57036961042427)"
Vacant/Abandoned Building,17-03414352,05/25/2017,Front,,Open,REAR WINDOW,Vacant,false,true,4824,W,QUINCY,ST,60644,1144277.50002211,1898566.57001244,28,15,25,41.877686011292475,-87.7457167293069,"(41.877686011292475, -87.7457167293069)"
Vacant/Abandoned Building,17-03401150,05/25/2017,,,,,,,,6016,S,ST LAWRENCE,AVE,60637,1181271.98913064,1865252.19879281,20,3,42,41.78549367441981,-87.61091209941617,"(41.78549367441981, -87.61091209941617)"
Vacant/Abandoned Building,17-03417991,05/25/2017,Rear,,Open,FRONT AND REAR BROKEN GLASS IN WINDOWS,Vacant,false,false,6016,S,ST LAWRENCE,AVE,60637,1181271.98913064,1865252.19879281,20,3,42,41.78549367441981,-87.61091209941617,"(41.78549367441981, -87.61091209941617)"
Vacant/Abandoned Building,17-03407749,05/25/2017,,,,,,,,7041,S,GREEN,ST,60621,1171851.10848436,1858161.63107392,6,7,68,41.76624834042466,-87.64566110211231,"(41.76624834042466, -87.64566110211231)"
Vacant/Abandoned Building,17-03418160,05/25/2017,Front,,Boarded,FRONT DOOR,Vacant,false,true,4723,S,PRINCETON,AVE,60609,1175081.78608982,1873636.01726803,3,9,37,41.80864019567514,-87.63335777759845,"(41.80864019567514, -87.63335777759845)"
Vacant/Abandoned Building,17-03411976,05/25/2017,Front,,Open,FRONT,Vacant,false,true,9235,S,DOBSON,AVE,60619,1184829.55809962,1843956.83478883,8,4,47,41.72697432530734,-87.5985354507673,"(41.72697432530734, -87.5985354507673)"
Vacant/Abandoned Building,17-03401528,05/25/2017,Front,,Boarded,,Vacant,false,false,9110,S,PARNELL,AVE,60620,1174231.99321338,1844485.35262808,21,22,73,41.728666337517,-87.63733980119711,"(41.728666337517, -87.63733980119711)"
Vacant/Abandoned Building,17-03404448,05/25/2017,Front,,Boarded,,Vacant,false,false,8308,S,PEORIA,ST,60620,1171748.36002367,1849752.01450595,21,6,71,41.74317352832263,-87.64628387055315,"(41.74317352832263, -87.64628387055315)"
Vacant/Abandoned Building,17-03437410,05/26/2017,Front,,Open,FRONT,Vacant,false,false,4727,S,PRINCETON,AVE,60609,1175082.68608982,1873608.51726803,3,9,37,41.80856471295052,-87.63335529812164,"(41.80856471295052, -87.63335529812164)"
Vacant/Abandoned Building,17-03438302,05/26/2017,Front,,Open,,Vacant,true,true,5430,S,WOOD,ST,60609,1165274.66571322,1868583.61641046,16,9,61,41.794989365139564,-87.66947126218716,"(41.794989365139564, -87.66947126218716)"
Vacant/Abandoned Building,17-03433940,05/26/2017,Front,,Open,NONE,Vacant,false,false,4528,S,LAFLIN,ST,60609,1167095.52361036,1874668.62917338,15,9,61,41.81164855528615,-87.6626200431505,"(41.81164855528615, -87.6626200431505)"
Vacant/Abandoned Building,17-03432650,05/26/2017,,,,,,,,10623,S,CHAMPLAIN,AVE,60628,1182487.00993143,1834656.33401542,9,5,50,41.70150714603883,-87.60740365094757,"(41.70150714603883, -87.60740365094757)"
Vacant/Abandoned Building,17-03432503,05/26/2017,Front,,Open,ALL DOORS AND WINDOWS ON GROUND LEVEL,Vacant,false,true,2510,S,SACRAMENTO,AVE,60623,1156761.48677899,1887148.66620366,12,10,30,41.84611037549888,-87.70018765048367,"(41.84611037549888, -87.70018765048367)"
Vacant/Abandoned Building,17-03433151,05/26/2017,Front,,Boarded,455 W. OAK ENTRY DOOR.,Vacant,false,true,455,W,OAK,ST,60610,1172799.08668313,1907076.3977096,27,18,8,41.90045390271952,-87.64074087042107,"(41.90045390271952, -87.64074087042107)"
Vacant/Abandoned Building,17-03440812,05/26/2017,Front,,Boarded,BACK DOOR,Vacant,false,true,71,E,100TH,PL,60628,1178728.80000271,1838360.51000235,9,5,49,41.71175801600693,-87.62105272299121,"(41.71175801600693, -87.62105272299121)"
Vacant/Abandoned Building,17-03441575,05/26/2017,Front,,Boarded,,Vacant,false,true,8757,S,LAFLIN,ST,60620,1167864.1814331,1846662.32530344,21,22,71,41.73477919534983,-87.6606041894401,"(41.73477919534983, -87.6606041894401)"
Vacant/Abandoned Building,17-03447705,05/26/2017,Front,,Open,VARIOUS,Vacant,true,false,1620,S,KEDVALE,AVE,60623,1148985.83176567,1891589.92326599,24,10,29,41.858451507529125,-87.72860923612,"(41.858451507529125, -87.72860923612)"
Vacant/Abandoned Building,17-03462890,05/27/2017,Front,,Open,REAR DOOR,Vacant,false,false,5350,S,EMERALD,AVE,60609,1172202.1647204,1869722.72751986,20,9,61,41.79796559695086,-87.64403466113973,"(41.79796559695086, -87.64403466113973)"
Vacant/Abandoned Building,17-03456463,05/27/2017,Front,,Open,REAR DOOR,Vacant,false,false,638,E,95TH,ST,60619,1182264.62986859,1842121.07157432,9,6,49,41.72199646910461,-87.60798767313617,"(41.72199646910461, -87.60798767313617)"
Vacant/Abandoned Building,17-03486529,05/28/2017,Rear,,Open,REAR,Vacant,true,true,5316,S,JUSTINE,ST,60609,1166906.95788658,1869473.48027545,16,9,61,41.79739651043857,-87.66346020902253,"(41.79739651043857, -87.66346020902253)"
Vacant/Abandoned Building,17-03492585,05/28/2017,Front,,Open,CAT STUCK IN IT ..,Vacant,false,false,553,W,94TH,ST,60620,1174180.82137693,1842551.62749036,21,22,73,41.72336106621251,-87.63758450781707,"(41.72336106621251, -87.63758450781707)"
Vacant/Abandoned Building,17-03491432,05/28/2017,Front,,Open,FRONT,Vacant,false,false,6410,S,SANGAMON,ST,60621,1171077.19486789,1862326.2846061,16,7,68,41.77769359840179,-87.64837619686077,"(41.77769359840179, -87.64837619686077)"
Vacant/Abandoned Building,17-03494693,05/28/2017,Front,,Open,BACK DOOR,Vacant,false,true,32,S,WHIPPLE,ST,60612,1156165.3937751,1899689.47183176,28,11,27,41.88053572719081,-87.70203684993199,"(41.88053572719081, -87.70203684993199)"
Vacant/Abandoned Building,17-03492805,05/28/2017,Front,,Open,FRONT DOOR,Vacant,false,true,12412,S,EGGLESTON,AVE,60628,1175545.35012948,1822604.79658678,34,5,53,41.66859362648517,-87.63318028813336,"(41.66859362648517, -87.63318028813336)"
Vacant/Abandoned Building,17-03519296,05/29/2017,Rear,,Boarded,,Vacant,false,true,3109,N,DAMEN,AVE,60618,1162467.92379556,1920683.43592038,32,19,5,41.93801513437225,-87.67830585296535,"(41.93801513437225, -87.67830585296535)"
Vacant/Abandoned Building,17-03522450,05/29/2017,Rear,,Open,REAR AND SIDE,Vacant,false,true,4108,W,VAN BUREN,ST,60624,1149072.18642923,1897706.55112168,28,11,26,41.87523459175292,-87.72813397219389,"(41.87523459175292, -87.72813397219389)"
Vacant/Abandoned Building,17-03521848,05/29/2017,Rear,,Open,REAR,Vacant,false,true,3359,W,BEACH,AVE,60651,1153698.43629708,1909436.51982203,26,14,23,41.90733201053692,-87.71083566409982,"(41.90733201053692, -87.71083566409982)"
Vacant/Abandoned Building,17-03516701,05/29/2017,Rear,,Open,BACK DOOR BASEMENT DOOR IS OPEN,Vacant,false,true,1515,W,72ND,ST,60636,1167295.94326823,1856982.11628111,17,7,67,41.763110318508154,-87.66239116047262,"(41.763110318508154, -87.66239116047262)"
Vacant/Abandoned Building,17-03514846,05/29/2017,Front,,Open,PARTIALLY BOARDED,Vacant,false,false,11432,S,NORMAL,AVE,60628,1175012.80568968,1829091.31327921,34,22,49,41.686405514254936,-87.63493687459182,"(41.686405514254936, -87.63493687459182)"
Vacant/Abandoned Building,17-03517711,05/29/2017,Front,,Open,,Vacant,false,true,1630,W,GREGORY,ST,60640,1164457.00591476,1936928.86990882,40,20,77,41.98255137442557,-87.67053377717257,"(41.98255137442557, -87.67053377717257)"
Vacant/Abandoned Building,17-03533460,05/30/2017,Front,,Open,,Vacant,false,false,7132,S,PARNELL,AVE,60621,1173859.06382883,1857616.76280568,6,7,68,41.76470886895361,-87.63831738019685,"(41.76470886895361, -87.63831738019685)"
Vacant/Abandoned Building,17-03534233,05/30/2017,Front,,Open,,Vacant,false,false,7954,S,MANISTEE,AVE,60617,1195890.63737486,1852756.1479262,7,4,46,41.75085411547697,-87.55772757067432,"(41.75085411547697, -87.55772757067432)"
Vacant/Abandoned Building,17-03544311,05/30/2017,Garage,,Open,OPEN,Vacant,false,true,8028,S,EVANS,AVE,60619,1182619.25711461,1851935.39121142,6,6,44,41.748919873611825,-87.60638510660759,"(41.748919873611825, -87.60638510660759)"
Vacant/Abandoned Building,17-03549394,05/30/2017,Front,,Open,REAR,Vacant,false,false,7828,S,RHODES,AVE,60619,1181260.23153328,1853224.0488044,6,6,69,41.752487491293586,-87.61132541261522,"(41.752487491293586, -87.61132541261522)"
Vacant/Abandoned Building,17-03530715,05/30/2017,Front,,Open,,Vacant,false,true,6458,S,BISHOP,ST,60636,1167775.38190401,1861915.91399205,16,7,67,41.77663902104084,-87.66049246180388,"(41.77663902104084, -87.66049246180388)"
Vacant/Abandoned Building,17-03536750,05/30/2017,Front,,Open,PIECES OF THE BRICK FALLING OFF THE BUILDING OFF GUTTER COMING OFF,Vacant,false,false,3212,S,GREEN,ST,60608,1171225.17000333,1883666.18998857,11,9,60,41.83624928040342,-87.6472091690774,"(41.83624928040342, -87.6472091690774)"
Vacant/Abandoned Building,17-03539815,05/30/2017,Front,,Open,,Vacant,false,false,6921,S,CLAREMONT,AVE,60636,1161931.66569763,1858599.91830086,17,8,66,41.767662934001635,-87.68200740394904,"(41.767662934001635, -87.68200740394904)"
Vacant/Abandoned Building,17-03548837,05/30/2017,Front,,Open,,Vacant,false,false,2655,N,MONT CLARE,AVE,60707,1128302.300705,1916857.0116948,29,25,18,41.92816265425994,-87.80396024620698,"(41.92816265425994, -87.80396024620698)"
Vacant/Abandoned Building,17-03537422,05/30/2017,Front,,Open,FRONT/REAR,Vacant,false,false,4148,W,VAN BUREN,ST,60624,1148802.58642923,1897699.95112168,28,11,26,41.875221692746166,-87.72912401549335,"(41.875221692746166, -87.72912401549335)"
Vacant/Abandoned Building,17-03538845,05/30/2017,Front,,Boarded,PARTIALLY BOARDED UP,Vacant,false,false,10813,S,WENTWORTH,AVE,60628,1176866.08287317,1833185.08779423,34,5,49,41.697598006555474,-87.62802967503669,"(41.697598006555474, -87.62802967503669)"
Vacant/Abandoned Building,17-03542219,05/30/2017,Rear,,Open,BACK DOOR,Vacant,false,true,7108,S,CARPENTER,ST,60621,1170542.62737822,1857683.21718756,6,7,68,41.76496411949641,-87.65047107351906,"(41.76496411949641, -87.65047107351906)"
Vacant/Abandoned Building,17-03539966,05/30/2017,Front,,Open,FRONT,Vacant,false,false,9146,S,DREXEL,AVE,,1184155.88713061,1844434.33987242,8,4,47,41.72830040782376,-87.60098828317093,"(41.72830040782376, -87.60098828317093)"
Vacant/Abandoned Building,17-03546330,05/30/2017,Front,,Boarded,"FRONT WINDOWS AND FRONT DOOR ARE BEING ENTERED , REAR IS BOARDED,",Vacant,false,true,7611,S,RHODES,AVE,60619,1181222.72179493,1854666.15419199,6,6,69,41.7564456476287,-87.6114185243468,"(41.7564456476287, -87.6114185243468)"
Vacant/Abandoned Building,17-03541307,05/30/2017,Front,,Boarded,,Vacant,true,true,13135,S,BUFFALO,AVE,60633,1200084.02927878,1818474.23931144,10,4,55,41.65667675774092,-87.54351345401501,"(41.65667675774092, -87.54351345401501)"
Vacant/Abandoned Building,17-03560916,05/31/2017,Front,,Open,,Vacant,false,false,2824,W,36TH,PL,60632,1158135.07932015,1880314.26047588,12,9,58,41.82732807317831,-87.69533293752468,"(41.82732807317831, -87.69533293752468)"
Vacant/Abandoned Building,17-03566551,05/31/2017,Front,,Open,SIDE DOOR,Vacant,false,true,9552,S,YALE,AVE,60628,1176296.41010634,1841594.15287796,21,5,49,41.72068644584772,-87.62986396566879,"(41.72068644584772, -87.62986396566879)"
Vacant/Abandoned Building,17-03557752,05/31/2017,Rear,,Boarded,REAR,Vacant,false,true,2247,W,71ST,ST,60636,1162532.98610429,1857540.32192525,18,8,66,41.76474273489448,-87.67983279604422,"(41.76474273489448, -87.67983279604422)"
Vacant/Abandoned Building,17-03559104,05/31/2017,Front,,Open,,Vacant,false,false,726,N,LOTUS,AVE,60644,1139783.80369485,1904283.42907368,37,15,25,41.89345703616758,-87.76207692161235,"(41.89345703616758, -87.76207692161235)"
Vacant/Abandoned Building,17-03562771,05/31/2017,Rear,,Open,ALL OVER,Vacant,true,true,4456,W,28TH,ST,60623,1147062.34301336,1885005.3720672,22,10,30,41.8404195955118,-87.73583791065866,"(41.8404195955118, -87.73583791065866)"
Vacant/Abandoned Building,17-03562666,05/31/2017,Front,,Boarded,2ND FLOOR REAR DOOR IS PRIED OPEN,Vacant,false,false,5325,S,MAY,ST,60609,1169556.81807081,1869483.26748024,20,9,61,41.79736629169483,-87.65374252601175,"(41.79736629169483, -87.65374252601175)"
Vacant/Abandoned Building,17-03561683,05/31/2017,Front,,Open,,Vacant,false,true,1222,S,ST LOUIS,AVE,60623,1153229.45200875,1894250.34138759,24,10,29,41.865668922488,-87.71296175604756,"(41.865668922488, -87.71296175604756)"
Vacant/Abandoned Building,17-03564439,05/31/2017,Front,,Open,,Vacant,false,false,3822,N,WHIPPLE,ST,60618,1155372.76762523,1925255.52427535,33,17,16,41.950707065399975,-87.70425873159152,"(41.950707065399975, -87.70425873159152)"
Vacant/Abandoned Building,17-03559269,05/31/2017,Front,,Open,,Vacant,false,false,7225,S,WASHTENAW,AVE,60629,1159623.70123096,1856626.09392281,18,8,66,41.762294116280444,-87.690521238127,"(41.762294116280444, -87.690521238127)"
Vacant/Abandoned Building,17-03565177,05/31/2017,Front,,Open,FRONT,Vacant,false,true,7123,S,RHODES,AVE,60619,1181138.91137317,1857910.1030261,6,3,69,41.76534931286579,-87.61162592963872,"(41.76534931286579, -87.61162592963872)"
Vacant/Abandoned Building,17-03557211,05/31/2017,Rear,,Open,,Vacant,false,true,1618,S,DRAKE,AVE,60623,1152971.13160555,1891692.81631363,24,10,29,41.85865590137225,-87.71397780238361,"(41.85865590137225, -87.71397780238361)"
Vacant/Abandoned Building,17-03558784,05/31/2017,,,,,,,,9352,S,EBERHART,AVE,60619,1181217.43477631,1843070.23293365,9,6,49,41.72462523283848,-87.61179421082146,"(41.72462523283848, -87.61179421082146)"
Vacant/Abandoned Building,17-03564118,05/31/2017,Front,,Open,FRONT DOOR IS OPEN,Vacant,false,true,10211,S,LOWE,AVE,60628,1173773.77519112,1837165.37538967,9,22,73,41.708589439887874,-87.6392345342115,"(41.708589439887874, -87.6392345342115)"
Vacant/Abandoned Building,17-03562602,05/31/2017,Rear,,Open,,Vacant,false,false,7538,S,WOLCOTT,AVE,60620,1164995.25980791,1854656.52237677,17,6,71,41.75677749870202,-87.67088924741293,"(41.75677749870202, -87.67088924741293)"
Vacant/Abandoned Building,17-03564458,05/31/2017,Front,,Open,SIDE WINDOW IS OPEN,Vacant,false,true,4943,W,POLK,ST,60644,1143683.93567685,1895844.65677319,29,15,25,41.870227871374226,-87.74796433010809,"(41.870227871374226, -87.74796433010809)"
Vacant/Abandoned Building,17-03568767,05/31/2017,Front,,Boarded,N/A,Vacant,false,false,11959,S,YALE,AVE,60628,1176763.1044293,1825631.69546835,9,5,53,41.67687267686189,-87.62863296025262,"(41.67687267686189, -87.62863296025262)"
Vacant/Abandoned Building,17-03559948,05/31/2017,Front,,Boarded,,Vacant,false,false,10954,S,PEORIA,ST,60643,1172267.61590089,1832192.0799128,34,22,75,41.69497514033835,-87.64489578973692,"(41.69497514033835, -87.64489578973692)"
Vacant/Abandoned Building,17-03565530,05/31/2017,,,,,,,,1446,S,SPRINGFIELD,AVE,60623,1150613.05666745,1892785.16466881,24,10,29,41.8616997873113,-87.722605019644,"(41.8616997873113, -87.722605019644)"
Vacant/Abandoned Building,17-03567854,05/31/2017,Front,,Open,BACK WINDOW,Vacant,false,false,536,E,92ND,PL,60619,1181657.03002088,1843767.35000696,9,6,44,41.7265280839724,-87.61016253901137,"(41.7265280839724, -87.61016253901137)"
Vacant/Abandoned Building,17-03587847,06/01/2017,Front,,Boarded,,Vacant,false,true,6519,S,KENWOOD,AVE,60637,1186189.95133162,1862032.6282121,20,3,42,41.77654409859397,-87.59298245738263,"(41.77654409859397, -87.59298245738263)"
Vacant/Abandoned Building,17-03587983,06/01/2017,Front,,Boarded,,Vacant,false,true,9657,S,LOWE,AVE,60628,1173672.52451176,1840829.65192646,21,22,73,41.718646981490686,-87.63949718840935,"(41.718646981490686, -87.63949718840935)"
Vacant/Abandoned Building,17-03594495,06/01/2017,Front,,Open,FRONT,Vacant,false,false,9431,S,NORMAL,AVE,60620,1174623.90432308,1842355.30273407,21,22,73,41.72281248582257,-87.63596736093334,"(41.72281248582257, -87.63596736093334)"
Vacant/Abandoned Building,17-03585013,06/01/2017,Front,,Open,OPEN,Vacant,false,false,8730,S,EMERALD,AVE,60620,1172836.29170149,1846929.00072947,21,22,71,41.73540289697049,-87.64238069293914,"(41.73540289697049, -87.64238069293914)"
Vacant/Abandoned Building,17-03587068,06/01/2017,Rear,,Boarded,SECURED,Vacant,false,false,7238,S,EVANS,AVE,60619,1182476.49260323,1857185.94958113,6,3,69,41.76333126157463,-87.60674574939628,"(41.76333126157463, -87.60674574939628)"
Vacant/Abandoned Building,17-03585788,06/01/2017,Front,,Boarded,,Vacant,false,false,1211,S,INDEPENDENCE,BLVD,60623,1151279.69306758,1894369.43298594,24,10,29,41.866034164489875,-87.72011635421681,"(41.866034164489875, -87.72011635421681)"
Vacant/Abandoned Building,17-03589247,06/01/2017,Front,,Boarded,,Vacant,false,false,4229,S,PRINCETON,AVE,60609,1174995.91337989,1876797.26010006,3,9,37,41.81731685868132,-87.63357832435449,"(41.81731685868132, -87.63357832435449)"
Vacant/Abandoned Building,17-03583204,06/01/2017,Front,,Open,FRONT,Vacant,false,false,5617,S,JUSTINE,ST,60636,1166966.99270604,1867475.20158636,16,7,67,41.79191171241977,-87.66329716849694,"(41.79191171241977, -87.66329716849694)"
Vacant/Abandoned Building,17-03588042,06/01/2017,Front,,Open,BASEMENT DOOR IS WIDE OPEN,Vacant,false,true,3900,N,CENTRAL,AVE,60634,1138320.30322823,1925365.11046755,38,16,15,41.951334128816924,-87.76694052736391,"(41.951334128816924, -87.76694052736391)"
